CustomerID,Gender,Age,TenureMonths,MonthlyCharges,TotalCharges,InternetService,ContractType,PaymentMethod,SupportTickets,LatePayments,Churn
CUST101487,Male,32,49,94.53,4277.51,Fiber Optic,Month-to-Month,UPI,3,2,No
CUST101488,Male,54,48,71.46,3601.86,No Internet,Two Year,Credit Card,2,1,No
CUST101489,Male,37,49,40.29,1987.37,Fiber Optic,Month-to-Month,Bank Transfer,2,1,No
CUST101490,Male,20,47,54.54,2809.96,Fiber Optic,One Year,Electronic Check,7,2,No
CUST101491,Male,54,56,109.57,5984.82,Fiber Optic,Two Year,UPI,5,1,No
CUST101492,Male,57,65,60.46,4136.86,DSL,Two Year,Bank Transfer,2,4,No
CUST101493,Female,25,12,79.3,1241.84,DSL,Month-to-Month,Bank Transfer,2,2,No
CUST101494,Female,57,69,42.73,3030.39,Fiber Optic,One Year,Credit Card,4,4,No
CUST101495,Male,61,6,85.1,513.21,No Internet,Month-to-Month,Bank Transfer,1,0,No
CUST101496,Female,40,65,61.27,4186.64,Fiber Optic,Month-to-Month,Credit Card,2,1,No
CUST101497,Female,57,25,106.4,2928.43,DSL,Month-to-Month,Credit Card,1,0,Yes
CUST101498,Male,28,1,98.21,100.0,DSL,Month-to-Month,Bank Transfer,2,4,Yes
CUST101499,Male,63,32,60.13,1797.22,Fiber Optic,Month-to-Month,Credit Card,3,1,Yes
CUST101500,Male,25,3,71.2,100.0,Fiber Optic,Month-to-Month,Credit Card,1,1,Yes
CUST101501,Female,46,49,58.47,2415.53,No Internet,Two Year,Credit Card,4,1,No
CUST101502,Female,47,19,32.42,802.65,Fiber Optic,One Year,Bank Transfer,0,0,No
CUST101503,Male,27,60,49.28,2955.51,DSL,Month-to-Month,Electronic Check,0,2,No
CUST101504,Male,56,29,80.95,2290.71,DSL,Two Year,Credit Card,4,0,No
CUST101505,Male,45,50,84.76,4149.28,DSL,Month-to-Month,UPI,3,1,No
CUST101506,Female,53,2,79.46,246.45,Fiber Optic,Month-to-Month,Bank Transfer,5,1,Yes
CUST101507,Female,30,56,65.95,3560.64,Fiber Optic,One Year,Bank Transfer,5,3,No
CUST101508,Female,49,17,102.99,1930.34,Fiber Optic,Month-to-Month,Credit Card,5,0,Yes
CUST101509,Female,53,60,76.91,4539.08,No Internet,One Year,Bank Transfer,3,4,No
CUST101510,Male,54,36,96.1,3230.07,Fiber Optic,Month-to-Month,UPI,2,3,No
CUST101511,Male,43,61,21.79,1450.18,Fiber Optic,Month-to-Month,Electronic Check,1,3,Yes
CUST101512,Male,39,17,20.0,166.18,No Internet,Month-to-Month,Bank Transfer,1,2,Yes
CUST101513,Male,21,49,83.51,4077.85,DSL,Two Year,Bank Transfer,1,0,No
CUST101514,Female,48,60,32.26,2122.64,Fiber Optic,One Year,Bank Transfer,7,0,Yes
CUST101515,Female,35,20,68.63,1382.3,No Internet,One Year,Credit Card,3,4,No
CUST101516,Male,55,50,65.94,3318.66,DSL,One Year,UPI,2,2,No
CUST101517,Male,41,3,122.62,280.15,Fiber Optic,Month-to-Month,Electronic Check,5,1,Yes
CUST101518,Female,40,43,87.0,3774.65,Fiber Optic,One Year,UPI,4,0,No
CUST101519,Male,39,57,79.98,4434.08,DSL,Month-to-Month,UPI,4,2,No
CUST101520,Female,19,50,100.11,5110.94,DSL,Month-to-Month,Bank Transfer,3,1,No
CUST101521,Male,48,68,86.05,5784.23,Fiber Optic,One Year,Electronic Check,3,0,No
CUST101522,Male,28,50,61.27,3025.82,Fiber Optic,Month-to-Month,UPI,0,0,No
CUST101523,Male,45,37,107.14,3762.81,Fiber Optic,Month-to-Month,Electronic Check,6,8,Yes
CUST101524,Male,63,46,41.71,2022.11,DSL,Two Year,Credit Card,0,1,Yes
CUST101525,Male,49,42,84.7,3448.7,Fiber Optic,One Year,Bank Transfer,6,3,No
CUST101526,Male,22,15,28.57,209.87,Fiber Optic,One Year,Credit Card,3,0,No
CUST101527,Male,55,33,81.12,2573.27,DSL,Month-to-Month,Electronic Check,2,2,Yes
CUST101528,Female,27,11,80.79,1051.58,DSL,Month-to-Month,Bank Transfer,2,2,Yes
CUST101529,Female,57,20,125.29,2621.8,DSL,One Year,Credit Card,4,1,No
CUST101530,Female,63,24,28.05,225.8,Fiber Optic,One Year,Bank Transfer,0,5,Yes
CUST101531,Female,41,64,56.97,3507.21,Fiber Optic,Month-to-Month,Credit Card,2,3,No
CUST101532,Female,52,65,99.68,6766.91,Fiber Optic,Two Year,UPI,3,1,No
CUST101533,Male,61,17,85.06,1697.15,No Internet,Two Year,Bank Transfer,2,1,No
CUST101534,Male,40,61,80.41,4654.33,DSL,Month-to-Month,Electronic Check,1,1,No
CUST101535,Female,34,15,46.32,874.49,Fiber Optic,Two Year,Bank Transfer,3,1,No
CUST101536,Male,18,51,57.28,2633.63,Fiber Optic,Month-to-Month,Electronic Check,2,5,Yes
CUST101537,Female,48,27,112.35,2866.1,DSL,Month-to-Month,Credit Card,1,1,No
CUST101538,Female,48,61,73.45,4266.28,DSL,Month-to-Month,Credit Card,2,1,No
CUST101539,Male,59,58,86.26,5150.69,Fiber Optic,One Year,Electronic Check,1,3,No
CUST101540,Male,59,31,71.54,2224.41,DSL,Two Year,Credit Card,1,2,No
CUST101541,Male,51,12,39.51,575.51,DSL,One Year,Bank Transfer,1,4,No
CUST101542,Female,26,46,103.01,4346.45,DSL,One Year,Credit Card,3,4,No
CUST101543,Male,39,31,90.1,2969.83,No Internet,Month-to-Month,Electronic Check,1,2,No
CUST101544,Female,30,32,144.17,4940.62,DSL,Month-to-Month,Electronic Check,2,3,No
CUST101545,Female,42,32,44.53,1473.08,DSL,Month-to-Month,UPI,3,0,No
CUST101546,Female,35,53,99.68,5680.34,No Internet,Month-to-Month,Electronic Check,2,1,No
CUST101547,Male,29,61,35.65,2348.8,Fiber Optic,One Year,Credit Card,1,1,No
CUST101548,Male,57,46,79.72,4028.5,Fiber Optic,Month-to-Month,Electronic Check,4,0,No
CUST101549,Female,34,7,104.3,684.12,No Internet,One Year,Credit Card,3,1,Yes
CUST101550,Male,32,4,20.0,144.12,DSL,Month-to-Month,Credit Card,2,0,No
CUST101551,Male,59,52,68.85,3444.53,No Internet,Month-to-Month,UPI,4,0,No
CUST101552,Male,32,31,58.1,1510.78,Fiber Optic,Month-to-Month,Credit Card,2,3,Yes
CUST101553,Female,32,36,53.94,1779.26,DSL,Two Year,Electronic Check,4,1,No
CUST101554,Female,56,54,86.56,4731.18,Fiber Optic,Month-to-Month,Electronic Check,1,2,Yes
CUST101555,Male,30,54,108.62,5613.53,DSL,Month-to-Month,Electronic Check,1,1,No
CUST101556,Female,34,17,71.0,1229.72,Fiber Optic,Two Year,Credit Card,3,5,No
CUST101557,Male,49,30,81.16,1999.72,Fiber Optic,Two Year,Electronic Check,3,1,Yes
CUST101558,Male,26,22,78.43,1659.34,Fiber Optic,One Year,Bank Transfer,3,1,No
CUST101559,Male,57,43,75.05,3279.22,DSL,Month-to-Month,Bank Transfer,1,1,No
CUST101560,Male,37,27,42.32,1001.68,Fiber Optic,Month-to-Month,Electronic Check,5,3,No
CUST101561,Female,43,37,108.25,3942.6,Fiber Optic,Two Year,Credit Card,3,2,No
CUST101562,Female,44,46,83.86,3853.6,Fiber Optic,Two Year,Electronic Check,0,1,No
CUST101563,Female,38,35,86.85,2961.95,Fiber Optic,One Year,Bank Transfer,1,1,No
CUST101564,Male,35,4,50.8,260.33,No Internet,Month-to-Month,Credit Card,0,3,No
CUST101565,Male,30,26,61.22,1253.66,Fiber Optic,Month-to-Month,Electronic Check,3,1,No
CUST101566,Male,33,19,69.72,1087.41,Fiber Optic,Month-to-Month,Credit Card,2,0,Yes
CUST101567,Female,26,45,28.98,1098.94,DSL,One Year,Electronic Check,2,1,No
CUST101568,Male,29,26,24.36,590.95,DSL,Month-to-Month,UPI,3,3,Yes
CUST101569,Female,61,22,56.98,1615.07,DSL,Two Year,Credit Card,2,0,No
CUST101570,Female,55,58,90.68,5375.27,DSL,Month-to-Month,Bank Transfer,2,0,No
CUST101571,Female,36,63,55.41,3147.66,No Internet,One Year,Bank Transfer,2,2,No
CUST101572,Female,24,28,44.44,1286.08,Fiber Optic,Month-to-Month,Bank Transfer,3,3,No
CUST101573,Female,52,65,50.56,3176.14,No Internet,Month-to-Month,Bank Transfer,1,2,Yes
CUST101574,Female,35,44,61.34,2608.0,DSL,Month-to-Month,Electronic Check,3,4,No
CUST101575,Male,33,43,64.38,2622.71,DSL,One Year,Electronic Check,2,2,Yes
CUST101576,Male,56,37,139.97,5122.85,DSL,One Year,Credit Card,6,1,No
CUST101577,Female,21,66,106.64,6680.71,DSL,Month-to-Month,UPI,2,3,Yes
CUST101578,Female,42,17,105.74,1773.16,Fiber Optic,Two Year,UPI,6,1,No
CUST101579,Male,49,40,110.06,4465.5,Fiber Optic,Month-to-Month,Credit Card,1,1,Yes
CUST101580,Female,57,38,45.04,1551.09,No Internet,Two Year,Bank Transfer,2,1,No
CUST101581,Female,30,61,38.33,2232.21,DSL,Two Year,UPI,9,3,No
CUST101582,Male,62,9,41.79,137.16,Fiber Optic,Two Year,UPI,5,3,Yes
CUST101583,Female,34,61,115.04,6936.25,DSL,Month-to-Month,Credit Card,2,1,No
CUST101584,Female,54,16,58.58,955.13,DSL,Month-to-Month,Bank Transfer,4,0,No
CUST101585,Female,23,2,37.46,100.0,Fiber Optic,Two Year,Electronic Check,3,2,No
CUST101586,Male,36,43,62.07,2799.82,DSL,Month-to-Month,Electronic Check,1,2,No
CUST101587,Male,30,42,67.84,3040.13,DSL,Month-to-Month,UPI,3,1,No
CUST101588,Male,43,57,83.05,4615.78,Fiber Optic,One Year,Electronic Check,4,0,No
CUST101589,Female,31,67,82.53,5483.0,No Internet,Month-to-Month,Credit Card,1,4,Yes
CUST101590,Female,48,30,50.15,1283.69,Fiber Optic,One Year,UPI,1,1,No
CUST101591,Male,21,13,95.57,1145.87,Fiber Optic,Two Year,UPI,2,0,No
CUST101592,Female,56,19,55.82,1070.9,Fiber Optic,One Year,Bank Transfer,4,2,No
CUST101593,Female,25,7,70.31,642.91,DSL,Month-to-Month,Electronic Check,0,2,Yes
CUST101594,Female,42,9,95.6,840.65,Fiber Optic,Month-to-Month,Bank Transfer,1,0,Yes
CUST101595,Female,30,54,55.75,3072.1,Fiber Optic,Month-to-Month,UPI,5,3,Yes
CUST101596,Female,49,61,57.92,3265.61,DSL,Month-to-Month,Electronic Check,3,2,Yes
CUST101597,Male,55,2,92.75,234.24,Fiber Optic,Month-to-Month,Bank Transfer,2,3,No
CUST101598,Female,55,50,49.27,2289.65,DSL,Month-to-Month,Electronic Check,3,0,No
CUST101599,Male,45,31,63.46,2281.15,DSL,Month-to-Month,UPI,3,1,Yes
CUST101600,Female,47,33,91.67,3388.06,No Internet,Month-to-Month,UPI,5,1,No
CUST101601,Male,20,11,136.62,1811.31,DSL,Two Year,UPI,2,2,No
CUST101602,Female,45,33,93.16,2890.1,Fiber Optic,Month-to-Month,Credit Card,1,1,No
CUST101603,Male,20,7,89.18,755.54,Fiber Optic,Month-to-Month,Bank Transfer,4,5,Yes
CUST101604,Female,62,31,90.92,2320.18,No Internet,One Year,Bank Transfer,4,1,No
CUST101605,Male,51,48,42.8,2268.44,DSL,One Year,UPI,2,0,No
CUST101606,Female,33,47,78.47,3680.94,Fiber Optic,Month-to-Month,Bank Transfer,2,1,No
CUST101607,Male,39,53,74.11,3563.32,DSL,One Year,UPI,5,6,No
CUST101608,Female,49,19,84.65,1728.59,Fiber Optic,Month-to-Month,Bank Transfer,5,2,No
CUST101609,Male,55,6,78.5,401.78,No Internet,Month-to-Month,Electronic Check,5,6,Yes
CUST101610,Male,25,49,86.39,4163.07,No Internet,Two Year,Bank Transfer,2,3,No
CUST101611,Female,25,50,65.66,3388.38,No Internet,Two Year,UPI,2,0,No
CUST101612,Female,23,12,76.76,1120.69,No Internet,One Year,Bank Transfer,3,2,No
CUST101613,Male,31,23,38.17,931.29,No Internet,One Year,Electronic Check,1,0,Yes
CUST101614,Female,49,54,65.4,3071.83,Fiber Optic,Two Year,Electronic Check,1,0,Yes
CUST101615,Male,52,69,116.73,8107.31,DSL,Two Year,Electronic Check,2,2,No
CUST101616,Male,27,59,84.56,4781.32,DSL,Month-to-Month,UPI,10,3,No
CUST101617,Male,20,36,74.37,2772.93,No Internet,One Year,Credit Card,5,3,No
CUST101618,Female,29,3,131.88,459.9,DSL,Month-to-Month,UPI,2,3,Yes
CUST101619,Male,48,58,34.17,1916.51,Fiber Optic,Month-to-Month,Electronic Check,2,1,No
CUST101620,Male,46,55,41.72,2264.7,DSL,Month-to-Month,Bank Transfer,1,1,No
CUST101621,Female,22,57,126.38,6832.49,DSL,One Year,Electronic Check,3,2,Yes
CUST101622,Female,42,17,76.38,1607.81,Fiber Optic,Two Year,Credit Card,3,1,Yes
CUST101623,Female,58,39,67.72,2691.48,Fiber Optic,Two Year,Credit Card,5,2,No
CUST101624,Female,48,68,39.02,2689.04,DSL,Month-to-Month,Electronic Check,0,2,No
CUST101625,Male,38,55,88.43,4908.67,Fiber Optic,Month-to-Month,UPI,1,0,No
CUST101626,Male,37,45,91.33,3733.0,Fiber Optic,Month-to-Month,Credit Card,5,0,Yes
CUST101627,Male,56,1,42.17,221.55,Fiber Optic,Month-to-Month,Electronic Check,3,0,Yes
CUST101628,Male,39,21,70.79,1388.5,No Internet,Two Year,UPI,2,1,No
CUST101629,Female,21,21,64.93,1369.07,DSL,Month-to-Month,Bank Transfer,1,0,No
CUST101630,Male,30,52,82.68,4161.3,Fiber Optic,One Year,UPI,3,0,No
CUST101631,Male,62,43,41.42,1518.01,DSL,Month-to-Month,Credit Card,3,0,No
CUST101632,Female,59,52,112.56,5726.18,DSL,Month-to-Month,UPI,4,1,No
CUST101633,Male,37,67,102.47,6808.98,Fiber Optic,One Year,UPI,3,0,Yes
CUST101634,Male,30,44,64.1,2799.35,Fiber Optic,Month-to-Month,Bank Transfer,2,5,Yes
CUST101635,Male,34,32,68.51,2073.03,DSL,Month-to-Month,Electronic Check,5,3,Yes
CUST101636,Male,53,10,70.91,669.18,Fiber Optic,Month-to-Month,UPI,2,1,No
CUST101637,Male,50,64,51.65,3226.21,DSL,One Year,Bank Transfer,1,3,No
CUST101638,Male,18,69,61.7,3964.23,Fiber Optic,Two Year,Credit Card,3,1,No
CUST101639,Female,32,68,66.89,4523.08,Fiber Optic,Two Year,Electronic Check,1,2,No
CUST101640,Female,30,28,123.39,3429.39,No Internet,Two Year,Credit Card,1,1,Yes
CUST101641,Male,34,53,103.4,5322.05,Fiber Optic,Two Year,Electronic Check,4,4,Yes
CUST101642,Male,41,51,103.04,5422.15,DSL,Two Year,UPI,1,0,No
CUST101643,Female,25,53,86.1,4542.58,Fiber Optic,One Year,UPI,4,1,No
CUST101644,Male,44,4,41.48,224.93,Fiber Optic,Month-to-Month,Electronic Check,4,1,Yes
CUST101645,Male,62,17,73.76,1062.96,Fiber Optic,Month-to-Month,Credit Card,0,2,Yes
CUST101646,Male,40,67,104.11,6822.03,Fiber Optic,Two Year,Credit Card,0,3,No
CUST101647,Female,63,47,37.25,1677.3,Fiber Optic,Month-to-Month,Credit Card,2,0,Yes
CUST101648,Male,25,56,94.1,5009.19,Fiber Optic,Month-to-Month,UPI,3,3,No
CUST101649,Female,25,23,144.68,2941.51,DSL,Two Year,Electronic Check,1,3,Yes
CUST101650,Male,43,18,106.85,2178.69,DSL,Month-to-Month,Electronic Check,4,2,No
CUST101651,Female,64,1,117.42,100.0,Fiber Optic,Two Year,Credit Card,0,2,No
CUST101652,Female,30,35,81.55,2810.0,No Internet,One Year,UPI,5,2,No
CUST101653,Male,56,64,104.04,6701.29,Fiber Optic,Month-to-Month,Electronic Check,1,2,Yes
CUST101654,Female,54,58,53.46,3043.63,Fiber Optic,One Year,Electronic Check,2,2,No
CUST101655,Male,45,59,98.88,5593.43,DSL,Two Year,Credit Card,6,0,Yes
CUST101656,Female,42,1,94.63,288.76,Fiber Optic,Month-to-Month,Credit Card,1,0,Yes
CUST101657,Male,33,3,83.7,141.87,Fiber Optic,One Year,Electronic Check,2,0,Yes
CUST101658,Male,19,67,114.48,7784.06,Fiber Optic,Two Year,UPI,1,1,No
CUST101659,Female,35,37,58.84,2455.92,DSL,Month-to-Month,Bank Transfer,2,1,No
CUST101660,Male,34,29,69.39,1749.69,DSL,Month-to-Month,Electronic Check,3,1,Yes
CUST101661,Male,47,33,77.86,2730.4,Fiber Optic,Month-to-Month,Electronic Check,4,0,No
CUST101662,Female,56,61,44.11,2710.3,Fiber Optic,Month-to-Month,UPI,1,1,No
CUST101663,Male,30,4,81.81,144.8,DSL,Month-to-Month,Electronic Check,3,2,Yes
CUST101664,Male,49,14,23.43,412.78,DSL,One Year,Bank Transfer,3,0,No
CUST101665,Female,46,33,106.41,3532.31,Fiber Optic,Month-to-Month,UPI,1,2,Yes
CUST101666,Female,63,22,76.4,1558.45,Fiber Optic,Two Year,Bank Transfer,1,4,No
CUST101667,Male,47,48,59.37,3230.45,Fiber Optic,Month-to-Month,Bank Transfer,2,2,Yes
CUST101668,Male,35,3,49.97,226.38,DSL,Month-to-Month,Electronic Check,3,0,No
CUST101669,Female,30,23,67.96,1344.36,DSL,One Year,Bank Transfer,4,2,No
CUST101670,Female,60,68,95.65,6570.07,Fiber Optic,Two Year,Electronic Check,5,1,No
CUST101671,Male,38,21,91.43,1883.56,Fiber Optic,Month-to-Month,Electronic Check,5,5,No
CUST101672,Female,47,43,53.83,2087.99,No Internet,Month-to-Month,UPI,3,1,No
CUST101673,Male,38,26,49.62,1243.45,DSL,Two Year,UPI,1,2,No
CUST101674,Male,34,41,94.71,3960.59,DSL,Month-to-Month,UPI,2,0,No
CUST101675,Male,57,38,53.33,1840.99,Fiber Optic,Month-to-Month,Electronic Check,4,1,Yes
CUST101676,Male,36,11,76.8,565.26,DSL,Month-to-Month,Bank Transfer,1,1,No
CUST101677,Male,32,29,78.71,2007.51,DSL,One Year,Bank Transfer,3,2,No
CUST101678,Female,26,60,84.36,4796.71,Fiber Optic,Month-to-Month,UPI,4,3,No
CUST101679,Female,27,67,100.75,6857.09,No Internet,One Year,UPI,1,2,No
CUST101680,Female,61,65,37.11,2493.87,No Internet,One Year,Electronic Check,1,3,Yes
CUST101681,Female,48,61,20.0,1035.75,DSL,Two Year,Credit Card,6,3,No
CUST101682,Male,40,19,57.98,1058.45,DSL,Month-to-Month,Credit Card,1,0,Yes
CUST101683,Male,47,46,129.05,5673.81,Fiber Optic,Month-to-Month,Electronic Check,1,2,No
CUST101684,Male,50,49,135.67,6518.26,Fiber Optic,Month-to-Month,Credit Card,3,2,Yes
CUST101685,Male,26,22,129.94,2726.01,Fiber Optic,Month-to-Month,Credit Card,1,2,Yes
CUST101686,Female,64,57,69.21,4004.77,DSL,One Year,Credit Card,1,0,No
CUST101687,Male,18,14,21.54,537.15,Fiber Optic,One Year,UPI,6,1,No
CUST101688,Male,61,44,20.0,661.23,No Internet,One Year,Bank Transfer,5,1,No
CUST101689,Female,52,16,56.58,739.55,Fiber Optic,Two Year,Bank Transfer,3,0,No
CUST101690,Female,28,12,69.06,883.33,DSL,Two Year,UPI,2,0,Yes
CUST101691,Female,51,55,114.02,5983.12,DSL,Month-to-Month,UPI,2,1,Yes
CUST101692,Female,33,51,101.03,4969.59,DSL,Two Year,UPI,0,0,Yes
CUST101693,Male,26,39,81.82,3362.28,No Internet,Month-to-Month,Credit Card,3,2,No
CUST101694,Male,49,33,48.3,1838.58,No Internet,One Year,Electronic Check,3,1,No
CUST101695,Female,32,33,46.18,1337.74,Fiber Optic,Month-to-Month,Electronic Check,4,2,Yes
CUST101696,Male,29,29,82.62,2230.7,Fiber Optic,Two Year,Credit Card,0,3,No
CUST101697,Male,50,69,95.91,6751.79,Fiber Optic,Month-to-Month,Credit Card,1,1,No
CUST101698,Male,62,70,86.76,6264.89,DSL,One Year,UPI,3,2,No
CUST101699,Female,31,31,43.96,1301.72,Fiber Optic,Two Year,UPI,3,3,No
CUST101700,Male,25,31,94.52,2788.76,DSL,One Year,Bank Transfer,2,2,No
CUST101701,Female,25,46,87.78,4138.48,Fiber Optic,One Year,UPI,5,2,No
CUST101702,Male,44,52,42.88,2293.27,DSL,Month-to-Month,Credit Card,2,4,Yes
CUST101703,Male,29,10,51.47,499.4,DSL,Month-to-Month,Bank Transfer,0,1,No
CUST101704,Male,18,41,95.65,4280.87,DSL,Two Year,UPI,3,0,No
CUST101705,Female,60,3,67.96,245.44,DSL,One Year,Bank Transfer,1,4,Yes
CUST101706,Male,57,59,122.67,7001.96,Fiber Optic,One Year,Bank Transfer,5,2,No
CUST101707,Female,59,52,90.03,4757.65,Fiber Optic,Month-to-Month,UPI,0,2,No
CUST101708,Female,28,34,60.4,1908.76,DSL,Month-to-Month,Electronic Check,1,3,No
CUST101709,Female,56,49,74.69,3618.2,Fiber Optic,Month-to-Month,Credit Card,2,0,No
CUST101710,Male,60,28,76.9,2298.75,No Internet,Month-to-Month,Credit Card,4,2,No
CUST101711,Male,48,13,53.15,855.6,No Internet,Month-to-Month,Bank Transfer,1,2,No
CUST101712,Male,34,69,47.62,2688.32,DSL,Month-to-Month,Electronic Check,3,2,No
CUST101713,Male,50,67,96.04,6313.04,Fiber Optic,Month-to-Month,Electronic Check,3,2,No
CUST101714,Female,49,61,100.36,6012.92,DSL,One Year,UPI,2,5,Yes
CUST101715,Female,46,60,93.11,5577.98,Fiber Optic,Month-to-Month,UPI,2,1,Yes
CUST101716,Female,38,71,120.46,8368.81,Fiber Optic,One Year,Credit Card,2,4,No
CUST101717,Male,38,24,58.75,1344.8,Fiber Optic,Two Year,UPI,0,2,No
CUST101718,Female,57,63,125.23,7865.91,Fiber Optic,Month-to-Month,UPI,0,2,No
CUST101719,Male,40,61,47.97,2583.1,Fiber Optic,Two Year,Bank Transfer,1,4,No
CUST101720,Female,23,23,44.62,984.51,Fiber Optic,Two Year,Electronic Check,3,0,No
CUST101721,Male,39,30,22.2,853.17,No Internet,Month-to-Month,Electronic Check,4,1,No
CUST101722,Male,55,60,61.63,3443.21,Fiber Optic,Month-to-Month,UPI,1,1,No
CUST101723,Female,54,18,59.89,1100.02,No Internet,Month-to-Month,UPI,3,1,No
CUST101724,Female,62,56,90.78,5094.13,Fiber Optic,One Year,UPI,2,0,No
CUST101725,Female,25,53,82.32,3995.64,Fiber Optic,Month-to-Month,Credit Card,0,2,Yes
CUST101726,Female,58,7,39.21,199.11,DSL,Month-to-Month,Credit Card,1,2,No
CUST101727,Male,52,69,63.22,4340.13,DSL,One Year,Bank Transfer,0,5,No
CUST101728,Female,28,52,63.86,3566.36,Fiber Optic,Month-to-Month,Credit Card,2,2,Yes
CUST101729,Female,41,4,21.72,100.0,Fiber Optic,Two Year,Electronic Check,1,2,No
CUST101730,Female,38,34,45.57,1620.54,Fiber Optic,Month-to-Month,Credit Card,0,1,No
CUST101731,Male,19,69,51.88,3434.53,Fiber Optic,Two Year,Electronic Check,2,1,No
CUST101732,Male,57,33,118.01,3950.65,DSL,Month-to-Month,Credit Card,3,1,Yes
CUST101733,Female,36,69,80.74,5742.49,DSL,Month-to-Month,Credit Card,3,1,Yes
CUST101734,Male,56,38,94.87,3270.13,Fiber Optic,Month-to-Month,Bank Transfer,4,1,Yes
CUST101735,Female,45,26,30.04,805.69,No Internet,Two Year,UPI,1,0,No
CUST101736,Male,34,1,110.83,214.37,Fiber Optic,Month-to-Month,UPI,4,2,Yes
CUST101737,Male,23,4,114.03,426.4,DSL,One Year,UPI,2,1,Yes
CUST101738,Male,36,39,20.0,825.21,DSL,Two Year,Bank Transfer,4,3,No
CUST101739,Male,55,54,53.84,3055.67,No Internet,One Year,Electronic Check,2,4,No
CUST101740,Female,45,33,89.87,2689.9,Fiber Optic,Month-to-Month,Credit Card,2,1,No
CUST101741,Female,19,33,94.33,3188.08,DSL,Two Year,Bank Transfer,6,1,No
CUST101742,Female,55,20,54.65,1328.36,Fiber Optic,Two Year,Electronic Check,2,0,No
CUST101743,Male,54,16,65.84,965.7,DSL,Month-to-Month,Bank Transfer,3,4,Yes
CUST101744,Female,21,21,57.08,1070.3,Fiber Optic,One Year,Bank Transfer,2,1,No
CUST101745,Female,39,45,78.31,3394.97,Fiber Optic,Two Year,Electronic Check,4,2,No
CUST101746,Female,43,62,110.92,6934.71,No Internet,Two Year,UPI,1,1,No
CUST101747,Male,60,31,51.87,1890.89,Fiber Optic,Month-to-Month,Credit Card,3,1,No
CUST101748,Male,53,42,105.02,4825.02,No Internet,Two Year,UPI,1,1,No
CUST101749,Male,30,12,51.55,932.51,No Internet,Month-to-Month,Bank Transfer,2,1,No
CUST101750,Female,49,65,49.57,3152.88,DSL,Month-to-Month,Electronic Check,6,1,Yes
CUST101751,Female,34,3,99.56,126.63,Fiber Optic,Month-to-Month,Bank Transfer,1,0,Yes
CUST101752,Female,58,9,102.66,615.77,Fiber Optic,Month-to-Month,UPI,2,0,Yes
CUST101753,Male,53,51,100.54,5216.76,No Internet,One Year,UPI,2,2,No
CUST101754,Male,63,16,35.53,1156.06,Fiber Optic,Month-to-Month,UPI,2,2,No
CUST101755,Female,36,3,61.02,224.32,DSL,Month-to-Month,Credit Card,6,4,Yes
CUST101756,Male,52,24,99.69,2461.08,DSL,Month-to-Month,UPI,3,1,No
CUST101757,Male,63,13,76.25,982.62,No Internet,Month-to-Month,Credit Card,3,0,Yes
CUST101758,Male,57,2,42.79,196.8,DSL,Two Year,Credit Card,2,2,Yes
CUST101759,Male,45,71,88.75,6176.85,DSL,Two Year,UPI,3,1,Yes
CUST101760,Female,18,21,53.56,1189.7,Fiber Optic,Month-to-Month,Electronic Check,5,1,No
CUST101761,Male,59,19,128.84,2388.06,Fiber Optic,Two Year,Bank Transfer,2,3,No
CUST101762,Male,35,47,121.35,5798.89,Fiber Optic,Month-to-Month,Bank Transfer,3,4,Yes
CUST101763,Male,57,22,93.12,2046.21,No Internet,One Year,Credit Card,2,1,No
CUST101764,Male,50,33,115.83,3926.26,DSL,Two Year,Credit Card,3,3,No
CUST101765,Female,29,32,76.94,2279.73,DSL,Month-to-Month,Credit Card,1,2,Yes
CUST101766,Female,25,64,97.96,6487.41,DSL,One Year,Bank Transfer,4,3,No
CUST101767,Male,41,39,119.33,4848.34,DSL,Month-to-Month,Credit Card,2,5,No
CUST101768,Male,33,42,82.36,3399.35,Fiber Optic,Month-to-Month,Electronic Check,2,0,No
CUST101769,Male,21,9,67.34,493.27,Fiber Optic,One Year,Electronic Check,4,2,No
CUST101770,Male,55,25,23.86,343.81,Fiber Optic,Two Year,Credit Card,1,2,Yes
CUST101771,Male,61,2,72.51,100.0,DSL,Month-to-Month,Bank Transfer,1,0,Yes
CUST101772,Male,44,19,99.7,1815.96,Fiber Optic,Two Year,UPI,2,2,No
CUST101773,Female,26,20,103.37,2098.2,DSL,Two Year,Bank Transfer,2,4,Yes
CUST101774,Male,64,70,90.13,6349.38,DSL,Month-to-Month,UPI,1,2,No
CUST101775,Female,33,17,58.76,1347.5,Fiber Optic,Month-to-Month,UPI,0,0,Yes
CUST101776,Female,29,68,20.0,1257.62,Fiber Optic,One Year,Credit Card,5,1,Yes
CUST101777,Male,48,3,60.14,100.0,Fiber Optic,Month-to-Month,Electronic Check,4,3,Yes
